f1,f2,f3,f4,x_1,x_2
5.137062295780797,2.9631217497745195,7.392999756479593,-0.5929075860429152,0.47007149593867703,0.6868804918854587
4.8205466474183325,2.898197633171555,7.486011811702148,-0.22305016324312743,0.33063728961160027,0.527767195495825
5.751061784223205,2.928225433529681,6.89901382308102,-0.30092876219478804,0.7405558520807066,0.5732856480177452
6.208019556240833,2.991159071661905,4.710772639093893,-0.6102940463210809,0.9418588353483843,0.6918450202710689
6.0168162744643165,2.8835160079153295,6.207030378918621,-0.02665281848671186,0.8576283147419896,0.3420721719911496
5.483013196263143,3.2011151984049873,7.1993636157659875,-3.015581875043215,0.6224727736842038,0.9211546633969421
4.877894841442572,2.8918241293495006,7.4729767572687145,-0.18325667631135034,0.3559008112081813,0.5002934683409499
6.058695378490765,2.9624816552805218,6.008372032018454,-0.4594139588730257,0.876077259247033,0.6431675791975775
5.80611543708038,3.0090742438216127,6.804248312768296,-0.8308241045121751,0.7648085625904757,0.7442673929482869
4.815604235318484,2.878768165996906,7.487069681464913,-0.11901207741010333,0.32846001555880366,0.44754582071071425
6.177354361970601,2.9017713447953257,5.098235823161621,-0.08770328734400423,0.9283499391940973,0.41678536815035216
4.837858262650008,2.917810974795696,7.482226139018565,-0.33449818370234063,0.3382635518281973,0.590254086363222
5.564760618357532,2.910098867648269,7.128338679357832,-0.21981382742929756,0.6584848539019964,0.5256541636090859
6.091618740865332,3.1493519417139155,5.81834519449612,-2.093259712030037,0.8905809431124809,0.8806712999021558
5.848841568762974,2.9497622489351616,6.718162062926669,-0.4168638379838314,0.7836306470321469,0.6267083046271527
6.296377944112001,3.3345270908371516,2.6659076739663687,-5.318166001852467,0.9807832352916301,0.9680336265755427
6.042766517135616,3.048179381878363,6.088915809227197,-1.090900051639197,0.8690601397073201,0.788614500594788
5.790593531123832,3.0344066683407442,6.832644015108065,-1.0331648522943346,0.7579707185567541,0.7799704731691195
5.539091290756051,3.38317467436816,7.152133535272867,-7.8543780149999085,0.6471767800687451,0.9904983796148168
5.29233761945383,2.8626313610309637,7.32254988969771,-0.0028172852243233404,0.5384747222263568,0.3048378011477708
5.441919283834385,2.880662466562849,7.230334585507969,-0.07659321096020233,0.6043697285614028,0.40483251098525713
5.038436340481366,2.925278060535866,7.428054797598448,-0.36072626695941956,0.42662393853804637,0.6026003648950073
5.475694249989378,2.919041636337426,7.205090394789405,-0.28006029157542933,0.619248568277259,0.5620000825674896
5.733050284475529,3.004263643246484,6.92671148166075,-0.8072202118097038,0.7326212706940656,0.7394416685597458
5.299185873113483,3.1550453378832986,7.318921065245956,-2.39405040666318,0.5414915740588033,0.896537171042568
5.920971452390711,2.9049585419242856,6.539856516361641,-0.1482793241384781,0.8154059261633089,0.473066988999965
5.879015894071509,3.3616880961276965,6.649262876488368,-6.683525739124354,0.7969233013530874,0.9820404831426224
5.65891500581597,3.3332992302946094,7.026770037419805,-5.893317223873665,0.6999625576281807,0.9746393434087985
5.623073872290708,3.2185024043576633,7.068349479196062,-3.2569801918223753,0.684173512022338,0.9286274508809345
4.960984797287202,2.863611341664423,7.45140465688022,-0.032528272495344734,0.3925043159855517,0.3503899891556884
4.990527709461591,3.23531892102638,7.442892274860735,-3.7639301092930335,0.4055188147407889,0.9416896416524103
4.940371577459947,2.986581298259267,7.457072869414209,-0.7809841296551625,0.3834236024052632,0.7338853699995552
5.678847338157864,2.881285529177516,7.001865487922142,-0.05674549661772965,0.708743320774389,0.3818519544630279
5.508226315857512,3.0805875274003163,7.178887325558558,-1.5010348848980062,0.6335798748270978,0.8366123345076528
5.640348502798572,3.0714022589331575,7.048798423322636,-1.3875778792990334,0.6917834814090624,0.8252683682257482
5.271785393583641,2.8751405900350773,7.333146680331031,-0.06405985029007866,0.5294208782306787,0.39058263066178067
6.326429810561516,2.8991972952609832,1.2437777218281667,-0.0361138678670061,0.994021942978641,0.3553234563740033
5.059217414254746,2.9376021362057383,7.421196139570992,-0.43454366390628074,0.4357785965879938,0.6337213635845973
5.321187431927937,3.1484186954619355,7.306917674135438,-2.302502808750545,0.5511838907171529,0.8920467363118714
5.003999730582327,2.9482264180683813,7.438852569153337,-0.508015946174277,0.4114536258071926,0.6603454776080573
5.153715837495644,2.863215530096252,7.386412201567896,-0.0162237867089845,0.47740785792759666,0.3265255299924755
5.895064737577982,2.9484930782294363,6.609440250972604,-0.4017512231662794,0.8039932764660715,0.6205041639788271
5.344652246953005,2.921689180740906,7.293509546306709,-0.3091909936216928,0.5615208136356848,0.5775921222615512
5.371785028650129,2.912643270367258,7.2771740476144195,-0.2542318725593744,0.5734735809031406,0.5471532767655237
5.3512312768103065,2.931366977266909,7.289632669573361,-0.3661651005229014,0.5644190646741436,0.6050687824166244
4.888410534540167,3.0460764385901604,7.470428806054192,-1.2736147796773412,0.3605332751278267,0.8125290253397282
6.23817736605827,3.0046224589728703,4.214491406992271,-0.6940531216817212,0.9551442141225861,0.7138679961843827
5.633169817062549,2.894200249792158,7.0570301827873525,-0.12683915614649766,0.6886210647852637,0.4546478032429666
5.378797459424841,3.0209100749425355,7.272799541206296,-0.9904415607322818,0.576562757455877,0.7731777035703048
5.203605911840744,3.1684763750108296,7.365379039726044,-2.599800718994457,0.4993858642470236,0.9057162815510842
6.128233057730915,2.903348505978791,5.559518851190607,-0.10574412838771985,0.9067105981193455,0.4349953270200469
6.1425917252400035,2.982702687603994,5.440513977652853,-0.57180126815966,0.9130360023083715,0.6806517822328115
5.460037950367743,2.8958295483307985,7.21702858171629,-0.15306008491331524,0.6123515199857898,0.47698309020541385
5.413634622612338,2.8688444265519513,7.250077590412066,-0.02175203823356986,0.5919095253798843,0.3348975162575537
5.692742666782971,3.100658980012708,6.983681310791004,-1.6667859050718068,0.7148646109176082,0.8511958393528656
5.021765166796978,2.8694079804710437,7.433368463694414,-0.055942036833581676,0.4192798091616643,0.38087294641141933
5.166167276139026,2.8995931042703385,7.381349011467259,-0.2008867148117255,0.4828930731889981,0.5128800293502783
5.818272958566478,3.1270532933792516,6.780988518288369,-1.9236130023328442,0.7701642989279638,0.8701059213037734
5.090963097007539,3.23574101772535,7.410191785525644,-3.741335068476567,0.44976347885794676,0.9411709114464533
5.985862616815972,3.0988684552154115,6.330086373896839,-1.574010734133906,0.8439923422096791,0.8432994326708749
5.974213599650144,2.947033673541115,6.372111431959366,-0.3795048411327673,0.8388606165859667,0.6109969393053134
6.109560841657284,2.9563088229766548,5.698723933116593,-0.409591360667265,0.8984849522719314,0.6237475443565199
5.394566232194918,2.895603184430453,7.262723077971419,-0.15818295079821199,0.5835093533898315,0.48110735210831473
5.525895459449698,2.901526418076465,7.16380948517875,-0.1769541639500256,0.6413636385240962,0.4956195964243416
5.611199748990325,3.0118304609517876,7.081290412512794,-0.8841841888017659,0.6789426207005834,0.7546155449274756
6.205025568731706,3.0785527629889105,4.753072586008341,-1.30290210016934,0.940539898119694,0.8159448536672655
5.185857918605741,3.3511407393119548,7.373092645600562,-6.799868132748212,0.49156736502455556,0.9829987576320878
5.26061487298231,2.989376883443928,7.338727246683843,-0.7636123516844076,0.5244999440450704,0.730089183282393
6.330936425368105,3.430950829414261,0.9628529215873289,-8.955365519217711,0.9960072358449796,0.9965844539292728
6.08623378163194,2.98997454555781,5.851864123383521,-0.6355564454892124,0.8882087143753039,0.6988054281375581
4.798606666409164,2.871645160236471,7.490631601457725,-0.08397060468640971,0.3209720997397197,0.4128363821360944
5.045187987354901,3.0123651144556747,7.4258554979536955,-0.9665382719027267,0.42959823231493444,0.76921836720689
4.98420833001039,2.880351624211136,7.444752631307684,-0.11389920859430314,0.40273494714114094,0.44278816398316007
5.124754315795987,2.8857122914053184,7.397736758275862,-0.13014241216358124,0.46464947832422315,0.4575818078372119
4.920248867724924,2.85802146604623,7.462399882774337,-0.00923542775032593,0.37455897256604564,0.31548148936929754
5.72993509365154,2.909021125448909,6.931354255922659,-0.19502198984392938,0.7312489399345992,0.5087700787276862
6.3037762539436475,2.9447312613589918,2.3740901600348847,-0.2856345936012996,0.9840424026183465,0.56507388428157
5.583181744259882,3.1869092571502713,7.110323783738828,-2.767733910559145,0.666599887339155,0.9123984266800749
4.777927460303878,3.0255215796858006,7.494809069156958,-1.1084238698583069,0.31186231731448355,0.7911248287958541
6.282473202967209,3.0371013496095576,3.140098754555421,-0.9187039400377701,0.9746577986639684,0.7609266906210974
6.1840141719108175,3.141074961854878,5.022005226624811,-1.9534519888189728,0.9312837761721662,0.8720630536042573
4.972853770084917,2.9430274440458666,7.448040871511802,-0.4775595280471119,0.39773293836339974,0.6497703956945828
5.852105429550422,2.901276679341323,6.711058217784759,-0.1382268285711361,0.7850684711675864,0.4646112807159455
5.247417998861883,2.8697465291606266,7.345163555202922,-0.03980153785358398,0.5186863431109618,0.3602907694074335
5.906623000729475,3.2894464571059516,6.579246006830822,-4.54600601631269,0.8090850223477861,0.9568933805264521
5.23326505854881,2.954031322655758,7.351883404101362,-0.5217137848848135,0.5124515676426471,0.6649072067426078
5.8708319580544925,3.1481486932843867,6.6686878936025344,-2.158054567301901,0.7933180431958116,0.8843730634381954
5.947835576203152,2.9217443310479414,6.459823698499832,-0.23583278368186322,0.8272403419397143,0.5359217989236174
5.832998355171102,2.987772443045614,6.751533901090103,-0.6709308330662151,0.7766512577846265,0.7080812697331961
5.190415387045127,2.9841037036762517,7.371136924375612,-0.7337643759323607,0.49357506037230253,0.7233361201865331
5.709778647088209,2.911319687352851,6.960401236734965,-0.2100734631248835,0.7223694480564795,0.5191711619768999
5.777148145449727,3.0738303199106602,6.856134554568567,-1.3825129913186536,0.7520476411672808,0.8247325038487534
6.023585547500115,2.9747596815460406,6.177652965868116,-0.5464641964349246,0.8606103733480683,0.6728641931312815
6.117078873764536,2.928429506903969,5.644622826544696,-0.24304130207107444,0.9017968606892226,0.5403909779810094
5.765505991926443,2.887407389610553,6.87569468676741,-0.07763903937963867,0.7469189391746445,0.4059837210416515
5.3111305116870176,2.9229577830869173,7.312470759327364,-0.32008020696012296,0.5467535293775405,0.5831354845325538
6.265722184339461,3.1257607615436336,3.6107296490138916,-1.7396464952787722,0.9672784953037272,0.8569701781781198
5.832623332053267,3.2367572280930244,6.752302230600096,-3.496481505408096,0.7764860493626727,0.9351916493751352
6.165666567943573,3.322678432407938,5.223037518078999,-5.171130086908883,0.9232011312526751,0.9661376786715139
6.037044079009787,2.8808370564389074,6.116282505687839,-0.011138004638838739,0.8665392418545314,0.3185420279070534
4.752824574241382,2.9802035312385295,7.499656966557169,-0.7549195856519326,0.3008037771988465,0.7281531350689405
4.804345584633719,3.23010010343484,7.4894420852241,-3.7179418004206566,0.32350025754789385,0.9406282701572874
6.165307316754726,3.136720679371613,5.2267046718498005,-1.9127300572828996,0.9230428708170599,0.8693808766761779
5.688588659546104,3.421965058423406,6.989191057840079,-9.706666666666656,0.7130346517824246,1.0
6.234469474430101,3.438634018014529,4.283382165062902,-9.706666666666656,0.9535107816872689,1.0
6.143474910408375,3.237547044820135,5.432815908140828,-3.343384678421958,0.9134250706644821,0.9310852700948108
6.321815108540999,3.397924685582939,1.5092162920926055,-7.424899016089392,0.9919890345995591,0.9876783181435026
5.75466096202484,3.274959455015998,6.893298285431526,-4.299503207566037,0.7421413929624845,0.9526139066542025
6.178347905507563,2.9935133239424374,5.087110566065386,-0.635524448183103,0.9287876235716136,0.6987967946666389
5.8609158468123,3.036199340115067,6.69147295911717,-1.033967320598099,0.7889497122521143,0.780094722802481
6.028049131129122,3.430588871223528,6.157748045398772,-9.706666666666656,0.8625767097485119,1.0
5.738942763936942,3.2959490740869404,6.917812466297943,-4.801123865350956,0.7352170766242033,0.960919271448759
5.448614987397793,3.2296156011707584,7.225479400322774,-3.5118649442208687,0.6073193777082787,0.9355877643782438
6.247950595372912,3.439315487112408,4.020133229820851,-9.706666666666656,0.9594496014858643,1.0
5.840916995840786,3.3140048631783765,6.735080282118067,-5.209600996044974,0.7801396457448393,0.9666428323687684
4.870067384164355,3.1675366769206614,7.47484077089386,-2.661541215587403,0.35245259214288777,0.908250784698418
6.206309338031566,3.054551051920484,4.735068250919504,-1.0920459012665469,0.9411054352561967,0.7887802022763493
5.816912783946467,3.1816195199154103,6.783637144075273,-2.617770482576481,0.7695651030601176,0.9064637177038227
6.191830631199641,3.0793939256759404,4.927296655344311,-1.3160213932441547,0.9347271503082121,0.8174419526608434
6.158257128406955,3.3847850804555883,5.2967707847225975,-7.230695134162059,0.9199370609722269,0.9863031130290144
5.187251159096479,3.4127088430711865,7.372496585664376,-9.706666666666656,0.49218112735527697,1.0
5.778200666126497,3.365521944400397,6.854331184953052,-6.917566357201763,0.7525113066636551,0.983938490092143
4.751,3.376208519299708,7.500000000000001,-8.132216959748035,0.3,0.9921769953083535
5.712907537608212,3.3556988648156207,6.956002002347029,-6.607653768408333,0.7237478139243221,0.98139915535625
6.331805330293353,3.413799065708884,0.9059948491361887,-8.09548156323656,0.9963900133450895,0.9919611201228283
6.300941537760618,2.896676022198907,2.489576414255964,-0.031902342704955955,0.9827936289694352,0.3495179336214587
5.692045171814502,3.3095652483229006,6.9846109077166165,-5.181206364484497,0.714557344411675,0.9662706255786547
6.145561375423229,3.377257858882439,5.414445410417891,-6.954645931393377,0.9143442182481187,0.9842285718713932
6.178322682502074,3.362019825192126,5.087394051165198,-6.352889766695818,0.9287765121154511,0.9791450075784787
5.402020277741746,3.105664459037395,7.257841139380616,-1.7801907968497535,0.5867930738950421,0.8600345528359828
4.7773151447373925,3.136177408718692,7.494930203298186,-2.256699315776356,0.31159257477418173,0.8896951350501154
6.334051735111249,3.1875491513607717,0.7546712498896255,-2.4292755717227905,0.9973796189917392,0.898194650826352
6.34,2.9977050259782607,0.32111111111111956,-0.6037761064002034,1.0,0.6900009970836588
6.33238635023789,3.0000327041349593,0.8674621671710758,-0.6233692570005069,0.9966459692677929,0.6954839801821242
6.073239411325154,3.074266112017215,5.928666030653992,-1.3109604789809293,0.8824843221696712,0.8168668038990081
6.156401978679032,3.280170010002027,5.314626169889581,-4.157223583951436,0.9191198143960493,0.9499464560922859
6.302340784769168,3.4289206778623202,2.433166331805685,-8.946245391750086,0.9834100373432454,0.9965397320575458
5.676806038152975,3.197571171560972,7.004478589073358,-2.900001052546992,0.7078440696709137,0.9172215678910277
6.0208207512657514,3.3544493804885382,6.189767515930866,-6.288845168674397,0.8593924014386569,0.978552559513279
6.073008791525083,3.32271360052153,5.929979596902248,-5.266698310782426,0.8823827275440893,0.9673805841839661
6.027400797137149,3.2696685250661175,6.160666236821836,-4.032134407265145,0.8622911000604181,0.9474689891218452
6.185426091970992,3.325830077576885,5.005329532525456,-5.234085292048264,0.9319057673881019,0.9669609275668788
6.164467765731805,2.8857567119760175,5.235237172607492,-0.01261410378672112,0.9226730245514558,0.32088826578518703
6.156623495194342,3.3928689225871307,5.31250647084992,-7.568999724587889,0.9192173987640274,0.9886570883949732
6.203427008045502,3.1829685556547433,4.775217754838285,-2.4658183266375833,0.939835686363657,0.8998749816812488
5.491965527518659,3.0953369647890505,7.192228167840949,-1.6530982388666606,0.626416531946546,0.8500705922812147
6.223427688874074,2.885635204088367,4.4745283438207,-5.992215851846616e-06,0.948646558975363,0.3000104029072183
6.194201267963988,3.134989654868088,4.897378024099403,-1.8792353292598047,0.935771483684576,0.8671105998089966
4.884492724169236,3.3531553970923627,7.471384002067776,-7.058702456283025,0.35880736747543446,0.985027858759787
5.307879847506405,3.354946254067688,7.314241601594416,-6.865502864367666,0.5453215187252884,0.9835263990083395
6.056503921893731,3.1895772428811195,6.019853536776007,-2.636339349422572,0.8751118598650798,0.907227588878897
6.28611593378838,3.0437878478148632,3.024167539015913,-0.9699818700806708,0.9762625258979645,0.7697960775407079
6.289076137896412,3.202840809701344,2.9258300106994133,-2.6821406189637416,0.9775665805711066,0.9090757634494157
5.841352826803882,3.012957162283123,6.734161744806558,-0.8538504848999071,0.7803316417638246,0.7488251980542353
5.348003630946334,3.3323325174248017,7.291541233995352,-6.050536216822871,0.5629971942494861,0.9762495871753987
5.288102522557162,3.237402981223359,7.3247692197909675,-3.710560764810797,0.5366090407740803,0.9404558625309993
6.334687397649308,3.321461154792274,0.7106783450087892,-4.903752976273369,0.9976596465415449,0.9624356215823742
6.331815573466676,3.409698856998374,0.9053191194807351,-7.907009507966001,0.9963945257562449,0.9908246613675721
4.752903934779711,2.9718583526112923,7.4996420178268295,-0.6947881929658222,0.30083873778841913,0.714048549720079
4.794967987761314,3.2834190864695874,7.491378948416999,-4.900695576798248,0.3193691576041033,0.9623912497956318
5.8549922874389715,3.136687101085934,6.704707306180031,-2.02484846856293,0.7863402147308245,0.876570380952357
5.670771322238739,2.8728663833639443,7.012118926481759,-0.017255478593985796,0.7051856045104574,0.32811138419441505
6.117560743956567,3.4027499385097224,5.641068646627795,-8.077230365983947,0.9020091383068574,0.9918531969591011
6.027315579964102,3.2611160606045124,6.16104911587368,-3.858142175387427,0.8622535594555515,0.9437971591540794
6.035732324460039,3.0791407839402773,6.122445583606879,-1.3675060491349695,0.865961376414114,0.8231290003656656
5.31904153375023,3.413370616404311,7.308112098720303,-9.613734077910287,0.5502385611234495,0.9996044165868799
6.332050611260994,3.0863566956718724,0.8897786960340417,-1.3095084073814385,0.996498066634799,0.8167012342742566
5.945077066514692,3.269822587372806,6.468448537900575,-4.086149813441249,0.8260251394337847,0.9485546613266262
6.308084804174222,2.89620313983211,2.1890425278990735,-0.02754871619399768,0.9859404423674988,0.34335995387979096
6.167027584063623,3.3671944932582827,5.209056655961984,-6.550444323003434,0.9238006978253848,0.9809067243617082
5.8034781362575565,2.8736102770855907,6.80917348224934,-0.007040671463833692,0.7636467560605973,0.31189843915803744
6.290414491758156,3.0254525489083273,2.8800905916039294,-0.8256652311982351,0.9781561637701125,0.743226231666991
6.265212025169371,3.2420811039098574,3.6236450877115365,-3.324868785287669,0.9670537555812202,0.9305674611714438
5.23376215259181,2.862645229479942,7.351650519696357,-0.007438714953638348,0.5126705518025594,0.31255252570139175
6.09420240250206,2.886413462933239,5.801889845439197,-0.028276366036208533,0.8917191200449602,0.3444006392416965
6.322095705919023,3.222452162663053,1.4936702105881539,-2.945814575967953,0.992112645779305,0.9188104279091762
6.093907517450692,3.378463714754161,5.803780475619425,-7.076272295907017,0.8915892147359875,0.985160712104458
6.182770185028249,3.0583088409996613,5.036545271174797,-1.1327763581262302,0.930735764329625,0.7945308185388524
6.16506188765401,3.196493293286691,5.229204422693073,-2.678279906014343,0.9229347522704893,0.9089219151841322
6.083359186699392,3.1869085025845876,5.86933983871101,-2.5856920120108557,0.8869423729953269,0.9051236951539355
6.1565614244969025,3.280183775947158,5.313100763084596,-4.157380388703606,0.9191900548444504,0.9499494817412938
5.771294941644098,3.2753290387357623,6.8660564843700245,-4.2993371077049725,0.7494691372881488,0.9526108810051946
6.336222661088435,3.2867969662817056,0.602200936666879,-4.096940833675964,0.9983359740477685,0.9487686271405369
5.750217143578842,3.218047318275862,6.900346181565128,-3.203534250802293,0.7401837636911199,0.9270526735944216
4.941315298952985,3.1066280989744492,7.456818094486532,-1.8746592774161948,0.38383933874580856,0.8667958001419052
6.318603635025246,3.169189179635921,1.6820194435126243,-2.2052280483789346,0.9905742885573771,0.8869635380778113
6.159781290003713,3.0023430486707356,5.281923382498315,-0.7029994525323515,0.9206084977989925,0.71605154561183
5.140755352377383,2.8594854884631644,7.391556786499411,0.0,0.4716983931177898,0.3
5.2985333664896235,3.411926898822867,7.319268977628557,-9.54973777804588,0.5412041262068824,0.9993278448761015
4.825186603725321,2.977544429705895,7.485009470267977,-0.7277972788835008,0.3326813232270134,0.7219496602400168
5.643880625999557,3.0725259076329845,7.0446908175779175,-1.3975026153884507,0.6933394828191882,0.8263107303693811
6.157141344473148,3.19250575780751,5.307538142560308,-2.6257723003589426,0.9194455261996244,0.9067939390820584
6.2741550257198835,3.331746938262572,3.3857065613541435,-5.276860057727616,0.9709934034008297,0.967510409468108
5.207896972776693,2.8664899152170253,7.3634741493351985,-0.027420248089103705,0.5012761994610982,0.3431757312926274
4.786876205524819,3.3767354533038687,7.493022026510943,-8.131971656715901,0.31580449582591125,0.9921755597281817
6.244331220034523,3.334718189121711,4.0943797455601825,-5.404715095887196,0.9578551630108031,0.9691070247230106
6.037331031923701,2.8794285155516897,6.1149288968265125,-0.004602858951798128,0.8666656528298243,0.3078502327749034
6.339356444435762,3.444826070402467,0.3704938097576784,-9.706666666666656,0.9997164953461507,1.0
5.543817498089431,3.3070403975255362,7.147861927827786,-5.194213243034145,0.6492588097310268,0.9664415684126199
5.64159396691756,3.3699190386326823,7.047354399509156,-7.205486071104452,0.692332144016546,0.9861196598990322
6.332820147542445,3.4443682807278524,0.8384204737687293,-9.706666666666656,0.9968370694019579,1.0
6.290579393301319,3.288142186037051,2.8743981566953574,-4.188408163520328,0.9782288076217261,0.9505443690782954
6.1437715452565484,3.32873372205182,5.430220013605837,-5.362415139827325,0.9135557468090523,0.9685862329150233
6.16673094921545,3.2387028097225397,5.21211571733005,-3.347175548380682,0.9236700216808147,0.931190699884061
6.017330431726975,3.4301017833791514,6.20483240132317,-9.697515902044707,0.8578548157387554,0.9999613613184039
5.770290638146772,3.165824921884742,6.867740917138119,-2.4154304321093374,0.7490267128399877,0.8975476743198083
6.262548148265288,3.3716554261021576,3.6898766376161127,-6.54889266146242,0.9658802415265584,0.9808932604276771
5.769187674945283,3.073622208793932,6.869584823754872,-1.3822686308574545,0.748540825967085,0.8247065831218112
5.831867153732208,2.872750834691131,6.753848497835834,0.0,0.7761529311595629,0.3
5.854769476970009,3.0059967486867296,6.705199758932243,-0.7989261767267581,0.7862420603392113,0.7377075673357631
5.972715197940469,3.160453205885104,6.377362994949252,-2.277908701912505,0.8382005277270788,0.8907930916156065
6.03498137463653,3.070104444354282,6.125955663712159,-1.2845008472542938,0.8656305615138897,0.8138107741427798
5.1343534703003915,3.091176203322242,7.394051776304633,-1.6743872811318137,0.4688781807490708,0.8518150547224599
6.17202911791926,2.8833281099634984,5.1564540641636585,0.0,0.92600401670452,0.3
5.749373981943059,3.135260398870532,6.901672842893175,-2.0373751008771928,0.7398123268471621,0.8773367458191444
5.791877883738823,3.4212370124730027,6.830347546824049,-9.528118978042453,0.7585365126602744,0.9992336351332124
6.165666567943573,3.322678432407938,5.223037518078999,-5.171130086908883,0.9232011312526751,0.9661376786715139
4.752824574241382,2.9802035312385295,7.499656966557169,-0.7549195856519326,0.3008037771988465,0.7281531350689405
6.165307316754726,3.136720679371613,5.2267046718498005,-1.9127300572828996,0.9230428708170599,0.8693808766761779
5.840916995840786,3.3140048631783765,6.735080282118067,-5.209600996044974,0.7801396457448393,0.9666428323687684
6.191830631199641,3.0793939256759404,4.927296655344311,-1.3160213932441547,0.9347271503082121,0.8174419526608434
5.402020277741746,3.105664459037395,7.257841139380616,-1.7801907968497535,0.5867930738950421,0.8600345528359828
6.0208207512657514,3.3544493804885382,6.189767515930866,-6.288845168674397,0.8593924014386569,0.978552559513279
5.348003630946334,3.3323325174248017,7.291541233995352,-6.050536216822871,0.5629971942494861,0.9762495871753987
5.8549922874389715,3.136687101085934,6.704707306180031,-2.02484846856293,0.7863402147308245,0.876570380952357
5.769187674945283,3.073622208793932,6.869584823754872,-1.3822686308574545,0.748540825967085,0.8247065831218112
6.036924703888658,2.8808005280201567,6.116845046625992,-0.010986456491560936,0.866486653695444,0.31829975983176356
5.803174160771571,3.27581270526408,6.80973846123849,-4.293673429968161,0.763512846154877,0.9525075920946207
6.2151531028617315,2.8853752976267515,4.605434384132375,-0.0006112557329129853,0.945001366899441,0.3010586646509094
6.180322508789481,3.395500910249188,5.064746142930087,-7.639747689463097,0.9296574928588022,0.9891252791932528
6.277326698793493,3.3352243674644657,3.2950252390123227,-5.368912167140883,0.9723906162085868,0.9686666943034357
5.737933257877661,3.352527263924906,6.919348050469079,-6.475325735939512,0.734772360298529,0.9802482466186094
6.302048149344831,2.89352277438851,2.4450585705631864,-0.016711388142837347,0.983281123059397,0.3272764166039878
6.310270572284873,3.4428750708682427,2.090460700595293,-9.706666666666656,0.9869033358083139,1.0
6.332867002437176,3.169199587214249,0.8352695627570403,-2.193396564410875,0.9968577103247468,0.8863218141540999
6.034259671503055,3.0791438267613747,6.129316676310365,-1.3679726398150898,0.8653126306180858,0.8231792146707976
6.167419155529354,3.1967763695117846,5.205008318305181,-2.6809600506904836,0.9239731962684375,0.909028755547134
6.022152384753772,3.1891893764361923,6.183952899184758,-2.646524372102194,0.8599790241206046,0.9076429616689269
6.175500572895292,3.19270617157463,5.118769410953146,-2.6178173263601456,0.9275332920243575,0.9064656555159726
6.263512092999272,3.243043585216699,3.666141500194562,-3.343199327893047,0.9663048867838201,0.9310801101485144
5.147884604641527,2.8596015726267123,7.388742518465403,0.0,0.4748390328817299,0.3
6.331864993541496,3.3030077331864933,0.9020571367569366,-4.461310934385776,0.996416296714315,0.9554690255746923
5.826111429295423,3.010114574176739,6.765490032267556,-0.8350802884079422,0.7736173697336663,0.7451207816847474
5.1284646757197105,3.4117474975184185,7.39632030987535,-9.706666666666656,0.4662839981144096,1.0
6.0352794393194635,3.2770051836357776,6.124564027749857,-4.182238851780254,0.8657618675416137,0.9504266878401897
